Player,player_key,birth_year__yr_def,draft_year__yr_def,draft_round__yr_def,draft_pick__yr_def,draft_ovr__yr_def,height__yr_def,weight__yr_def,season__yr_def,solo_tackle__yr_def,assist_tackle__yr_def,tackle_with_assist__yr_def,sack__yr_def,qb_hit__yr_def,safety__yr_def,interception__yr_def,def_touchdown__yr_def,defensive_two_point_attempt__yr_def,fumble_forced__yr_def,defensive_two_point_conv__yr_def,defensive_extra_point_attempt__yr_def,defensive_extra_point_conv__yr_def,fantasy_points_ppr__yr_def,fantasy_points_standard__yr_def,defense_snaps__yr_def,team_defense_snaps__yr_def,depth_team__yr_def,games_missed__yr_def,defense_pct__yr_def,age__yr_def,seasons_played__yr_def,games_played_season__yr_def,games_played_career__yr_def,career_solo_tackle__yr_def,career_assist_tackle__yr_def,career_tackle_with_assist__yr_def,career_sack__yr_def,career_qb_hit__yr_def,career_safety__yr_def,career_interception__yr_def,career_def_touchdown__yr_def,career_defensive_two_point_attempt__yr_def,career_fumble_forced__yr_def,career_defensive_two_point_conv__yr_def,career_defensive_extra_point_attempt__yr_def,career_defensive_extra_point_conv__yr_def,career_fantasy_points_ppr__yr_def,career_fantasy_points_standard__yr_def,career_defense_snaps__yr_def,career_team_defense_snaps__yr_def,season_average_solo_tackle__yr_def,career_average_solo_tackle__yr_def,season_average_assist_tackle__yr_def,career_average_assist_tackle__yr_def,season_average_tackle_with_assist__yr_def,career_average_tackle_with_assist__yr_def,season_average_sack__yr_def,career_average_sack__yr_def,season_average_qb_hit__yr_def,career_average_qb_hit__yr_def,season_average_safety__yr_def,career_average_safety__yr_def,season_average_interception__yr_def,career_average_interception__yr_def,season_average_def_touchdown__yr_def,career_average_def_touchdown__yr_def,season_average_defensive_two_point_attempt__yr_def,career_average_defensive_two_point_attempt__yr_def,season_average_fumble_forced__yr_def,career_average_fumble_forced__yr_def,season_average_defensive_two_point_conv__yr_def,career_average_defensive_two_point_conv__yr_def,season_average_defensive_extra_point_attempt__yr_def,career_average_defensive_extra_point_attempt__yr_def,season_average_defensive_extra_point_conv__yr_def,career_average_defensive_extra_point_conv__yr_def,season_average_fantasy_points_ppr__yr_def,career_average_fantasy_points_ppr__yr_def,season_average_fantasy_points_standard__yr_def,career_average_fantasy_points_standard__yr_def,season_average_defense_snaps__yr_def,career_average_defense_snaps__yr_def,season_average_team_defense_snaps__yr_def,career_average_team_defense_snaps__yr_def,delta_def_touchdown__yr_def,delta_fantasy_points_ppr__yr_def,delta_fantasy_points_standard__yr_def,delta_defense_snaps__yr_def,delta_team_defense_snaps__yr_def,delta_depth_team__yr_def,delta_games_missed__yr_def,delta_defense_pct__yr_def,delta_career_solo_tackle__yr_def,delta_career_assist_tackle__yr_def,delta_career_tackle_with_assist__yr_def,delta_career_sack__yr_def,delta_career_qb_hit__yr_def,delta_career_safety__yr_def,delta_career_interception__yr_def,delta_career_def_touchdown__yr_def,delta_career_defensive_two_point_attempt__yr_def,delta_career_fumble_forced__yr_def,delta_career_defensive_two_point_conv__yr_def,delta_career_defensive_extra_point_attempt__yr_def,delta_career_defensive_extra_point_conv__yr_def,delta_career_fantasy_points_ppr__yr_def,delta_career_fantasy_points_standard__yr_def,delta_career_defense_snaps__yr_def,delta_career_team_defense_snaps__yr_def,delta_season_average_solo_tackle__yr_def,delta_career_average_solo_tackle__yr_def,delta_season_average_assist_tackle__yr_def,delta_career_average_assist_tackle__yr_def,delta_season_average_tackle_with_assist__yr_def,delta_career_average_tackle_with_assist__yr_def,delta_season_average_sack__yr_def,delta_career_average_sack__yr_def,delta_season_average_qb_hit__yr_def,delta_career_average_qb_hit__yr_def,delta_season_average_safety__yr_def,delta_career_average_safety__yr_def,delta_season_average_interception__yr_def,delta_career_average_interception__yr_def,delta_season_average_def_touchdown__yr_def,delta_career_average_def_touchdown__yr_def,delta_season_average_defensive_two_point_attempt__yr_def,delta_career_average_defensive_two_point_attempt__yr_def,delta_season_average_fumble_forced__yr_def,delta_career_average_fumble_forced__yr_def,delta_season_average_defensive_two_point_conv__yr_def,delta_career_average_defensive_two_point_conv__yr_def,delta_season_average_defensive_extra_point_attempt__yr_def,delta_career_average_defensive_extra_point_attempt__yr_def,delta_season_average_defensive_extra_point_conv__yr_def,delta_career_average_defensive_extra_point_conv__yr_def,delta_season_average_fantasy_points_ppr__yr_def,delta_career_average_fantasy_points_ppr__yr_def,delta_season_average_fantasy_points_standard__yr_def,delta_career_average_fantasy_points_standard__yr_def,delta_season_average_defense_snaps__yr_def,delta_career_average_defense_snaps__yr_def,delta_season_average_team_defense_snaps__yr_def,delta_career_average_team_defense_snaps__yr_def,draft_year__cmb,rnd__cmb,pick__cmb,g__cmb,id__cmb,year_signed__cmb,value__cmb,value_norm__cmb,gtd__cmb,gtd_norm__cmb
Jalen Tolbert,jalen tolbert,999.5,1011.0,1.5,12.0,44.0,36.5,97.5,2023.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.5,0.0,12.0,0.5,1.5,2.5,1.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.5,0.03,0.5,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,4.5,0.0,-0.995071225071225,-0.9941285956006768,-0.987135645660316,-1.0,-1.0,0.0,-0.9736842105263158,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9750887021475256,-0.4925925925925926,-0.9791666666666667,-0.4866666666666667,-0.9680851063829787,-0.4710144927536232,-0.5,-0.5,-1.0,-0.5,0.0,0.0,-0.16666666666666663,-0.5,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,-0.5,2022.0,3.0,88.0,8.0,5183.0,2022.0,5135720.0,0.0246672430355427,915068.0,0.004395139289145
Jalil Brown,jalil brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.5,10.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,291.75,2.75,12.75,0.34057495135931204,0.0,0.0,4.25,11.0,26.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.25,759.0,0.6325000000000001,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3525,0.0,17.6,0.0,0.0,0.0,0.0,-0.2963087582457874,-0.27699103170364514,0.875,2.034965034965035,-0.39709850835106464,5.507266423868889,-0.5,-0.5,-0.25,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.1443503342730244,0.15994351258210826,0.10102890197552515,0.0,-0.5,0.0,-0.25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3872041234789997,0.0,-0.38873591426579923,0.0,2011.0,4.0,118.0,47.0,2624.0,2013.4285714285713,1408471.4285714286,0.010955014552096813,61328.42857142857,0.0005094781189734428
Jalyn Armour-Davis,jalyn armour-davis,1999.0,2022.0,4.0,14.0,119.0,73.0,197.0,2023.0,3.0,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,199.0,3.0,15.0,0.28764859665565035,24.0,1.0,3.0,6.0,6.0,5.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66666666666667,403.0,0.5766666666666667,3.1666666666666665,0.37333333333333335,3.0,0.19000000000000003,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763333333333334,54.5,32.92333333333334,233.83333333333334,0.0,0.0,0.0,-0.31814038286235186,-0.2706270627062706,0.8333333333333334,4.606617647058823,-0.7051118814785197,2.1731078904991947,3.3387096774193545,1.0064102564102564,0.0,-0.3333333333333333,0.0,-0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.32774236833277426,-0.31313424180922006,0.6134207240948814,1.023076923076923,0.5265522875816993,1.0338409475465313,-0.1986410871302957,0.037453183520599266,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24215074937096595,-0.30403043388854617,0.042935839274141296,-0.24127189735998025,2022.0,4.0,119.0,4.0,5212.0,2022.0,4420324.0,0.0212311431316042,760324.0,0.0036518924111431
Jalyn Holmes,jalyn holmes,1996.0,2018.0,4.0,2.0,102.0,77.0,283.0,2021.375,7.5,6.25,2.0,2.5,2.875,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,143.25,356.0,2.5,11.0,0.3547161045390549,25.375,3.375,7.125,23.75,32.625,30.25,9.25,10.75,12.25,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,705.0,1594.5,0.615,8.40875,0.455,7.66625,0.155,2.29,0.22499999999999998,2.96625,0.25625,3.16125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1.05875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,183.09625,28.16625,408.53625,0.0,0.0,0.0,0.3434910824181541,0.2993963708461642,0.20833333333333334,1.459375,0.06271392826632056,2.220544491740144,3.679656862745098,2.1379629629629626,0.375,0.6666666666666666,0.0,-0.5,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,3.8201143221067904,1.7433964596245963,1.2021840469043639,-0.17653774365730884,0.27267288452244315,-0.08847691280843331,-0.04220559697233131,-0.2116227880361608,0.5874999999999999,0.375,0.3374999999999999,-0.08431240040562074,0.0,0.0,-0.25,-0.375,0.0,0.0,0.0,0.0,-0.125,0.2537878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03697806844517846,-0.026655080644781642,0.15895989239746733,-0.20122933654456052,2018.0,4.0,102.0,34.0,4226.0,2021.25,1144963.375,0.005910198584363863,91424.5,0.0005159396162528125
Jalyx Hunt,jalyx hunt,2001.0,2024.0,3.0,30.0,94.0,75.0,252.0,2024.0,23.0,13.0,1.0,13.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,318.0,765.0,3.0,10.0,0.4156862745098039,23.0,0.0,12.0,12.0,23.0,13.0,1.0,13.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,318.0,765.0,1.05,0.0,0.59,0.0,0.05,0.0,0.59,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,0.0,34.77,0.0,0.0,0.0,0.0,0.6476683937823835,0.0805084745762712,0.0,0.6666666666666667,0.5249009448338922,-0.6166666666666667,-0.74,-0.9375,-0.35,-0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7225130890052356,-0.7313904494382022,0.0,0.0,0.2291666666666667,0.0,-0.736842105263158,0.0,0.5526315789473684,0.0,0.5813953488372094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489196197061365,0.0,-0.1859049402950128,0.0,,,,,,,,,,
Jamaal Anderson,jamaal anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,65.0,2.0,16.0,0.5692307692307692,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,32.5,0.0,0.0,0.0,0.0,-0.884375,-0.8828828828828829,0.0,0.7777777777777777,-0.0127403846153846,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.884375,-0.8828828828828829,-0.1525423728813558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170031880977683,0.0,-0.0045941807044409,0.0,,,,,,,,,,
Jamaal Charles,jamaal charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,3.0,73.0,119.0,1880.0,2013.4,12033000.0,0.09352521091025894,2710000.0,0.02190611484345524
Jamaal Westerman,jamaal westerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.5,2.5,3.0,1.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,234.5,2.0,14.0,0.100366512345679,0.0,0.0,3.0,3.5,4.5,3.0,1.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,266.5,0.16,0.0,0.23,0.0,0.115,0.0,0.235,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6300000000000001,0.0,17.455,0.0,0.0,0.0,0.0,2.794594594594595,2.3444203683640303,-0.16666666666666666,-0.125,-0.25528538955622293,0.11363636363636365,-0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8377130977130977,-0.13309166871467185,-0.6447058823529412,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4039382239382245,0.0,1.6887583160083162,0.0,,,,,,,,,,
Jamaal Williams,jamaal williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,4.0,134.0,90.0,4020.0,2020.3333333333333,6988664.0,0.034672642128213665,3988664.0,0.019150613743117734
Jamal Adams,jamal adams,1773.3333333333333,1792.888888888889,0.8888888888888888,5.333333333333333,5.333333333333333,64.88888888888889,189.33333333333334,2020.888888888889,48.55555555555556,19.77777777777778,6.444444444444445,9.11111111111111,12.555555555555555,0.0,1.2222222222222223,0.6666666666666666,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,0.0,608.8888888888889,660.1111111111111,1.2222222222222223,7.777777777777778,0.6976073671618088,19.444444444444443,2.3333333333333335,9.88888888888889,60.77777777777778,327.55555555555554,122.33333333333333,34.888888888888886,63.111111111111114,84.55555555555556,0.0,7.777777777777778,4.777777777777778,0.0,18.77777777777778,0.0,0.0,0.0,0.0,0.0,4085.5555555555557,4264.111111111111,3.312222222222222,73.96444444444444,1.3033333333333335,25.58111111111111,0.4566666666666667,6.12,0.5222222222222223,13.6,0.85,18.022222222222222,0.0,0.0,0.08222222222222222,1.7033333333333334,0.03888888888888889,1.0777777777777777,0.0,0.0,0.1488888888888889,4.594444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.876666666666665,919.3622222222223,49.92111111111112,937.4100000000001,0.0,0.0,0.0,6.026664228341485,1.3321745494545052,-0.3888888888888889,-0.3192460317460318,1.2090271532582724,18.207948155645525,11.897610907610906,10.361952861952862,5.552706552706552,7.061640211640212,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,13.408027013346937,3.7989894365240904,12.491111032073471,5.9931722018974085,4.363443670543161,2.872697686375321,2.4824074074074076,2.7820672945672946,2.667378917378917,3.702544735746983,0.459059897217792,4.0544572667906005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454415954415955,1.9217564745196323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.485760851229016,4.181085040568464,2.817920200837589,1.146364339216734,2017.0,1.0,6.0,71.0,3899.0,2019.0,46129404.0,0.2584239596423591,30129404.0,0.17075272676564673
Jamal Agnew,jamal agnew,997.5,1008.5,2.5,10.5,82.5,35.0,95.0,2020.3333333333333,3.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,32.666666666666664,96.0,1.1666666666666667,15.166666666666666,0.1582499098124098,11.5,0.5,2.3333333333333335,8.666666666666666,15.5,1.3333333333333333,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,169.5,493.3333333333333,0.775,3.4166666666666665,0.12,0.25,0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15166666666666667,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8566666666666665,45.5,13.943333333333333,129.33333333333334,-0.3333333333333333,0.0,0.0,-0.803485123269469,-0.7455199769242492,0.3333333333333333,4.962962962962963,-0.34049784557259394,-0.7860265044430035,-0.8177116944677078,-0.7670574795574795,-0.8333333333333334,-0.8333333333333334,0.0,-0.7863636363636363,-0.6666666666666666,0.0,-0.7028222730739894,0.0,0.0,0.0,0.0,0.0,-0.7885066721181619,-0.7062453592486087,-0.6802085154738978,-0.3106377180232558,-0.6238828815484125,-0.328299652083796,-0.632183908045977,-0.30707070707070705,-0.5,-0.3333333333333333,-0.8333333333333334,-0.3333333333333333,0.0,0.0,0.11904761904761892,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-0.4166666666666667,-0.3078947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7584353242695565,-0.3099258878494968,-0.6178038660924763,-0.2670243368570429,2017.0,5.0,165.0,71.0,4050.0,2017.0,2658376.0,0.0159184191616766,258376.0,0.0015471616766467
Jamal Carter,jamal carter,1994.0,2017.0,0.0,0.0,0.0,73.0,215.0,2018.6666666666667,5.0,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,232.66666666666666,2.3333333333333335,13.333333333333334,0.32459130053272306,24.666666666666668,1.6666666666666667,3.6666666666666665,8.333333333333334,10.666666666666666,5.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.33333333333334,524.0,0.5466666666666666,3.5,0.20333333333333334,1.7766666666666666,0.10333333333333333,0.38999999999999996,0.0,0.0,0.02,0.27666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5633333333333335,45.666666666666664,17.7,183.39,0.0,0.0,0.0,0.827356705941098,0.9972579408638683,0.3888888888888889,0.6000000000000001,-0.25884415676256883,-0.26982097186700765,1.6880733944954127,-0.30158730158730157,-0.3333333333333333,-0.33003300330033,0.0,-0.3333333333333333,-0.3333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.387302164637428,-0.10181687988724171,-0.2737934580039844,-0.4364876385336743,0.04990019960079839,1.3547114414166437,-0.0808080808080808,-0.30142857142857143,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.33006633006633007,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17613089587775707,-0.39304925362621246,0.3718902785420108,-0.2426892235097913,,,,,,,,,,
Jamal Perry,jamal perry,1994.0,2017.0,0.0,0.0,0.0,70.0,180.0,2019.5,22.5,15.5,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,358.5,689.0,2.5,7.0,0.4553707174841195,25.5,2.5,10.0,17.0,40.0,26.5,5.0,0.0,5.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,657.5,1184.0,1.39,16.25,0.955,10.665,0.185,2.0,0.0,0.0,0.185,2.25,0.0,0.0,0.06,0.835,0.0,0.0,0.0,0.0,0.03,0.41500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,269.0,42.35,477.16499999999996,0.0,0.0,0.0,4.134408602150538,3.3293650793650795,0.08333333333333334,-0.5198863636363636,0.5976693271255957,2.090909090909091,3.0476190476190474,2.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9261216566005177,0.7666335762470952,3.0708620689655173,2.090909090909091,2.935,3.050071530758226,-0.26,2.4925373134328357,0.0,0.0,0.0,4.53030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868431916022882,2.9261216566005177,1.0529115977291161,0.7666122713085242,,,,,,,,,,
Jamar Chaney,jamar chaney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,7.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,203.5,2.0,13.0,0.28255528255528256,0.0,0.0,4.0,7.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,407.0,0.45499999999999996,0.0,0.235,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.765,0.0,11.97,0.0,0.0,0.0,0.0,15.428571428571425,2.1796875,-0.16666666666666666,-0.1875,2.0833625833625833,0.8043478260869565,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.777056277056273,2.4754723837209305,2.145833333333333,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,2.183510638297873,0.0,,,,,,,,,,
Jamar Johnson,jamar johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,5.0,164.0,3.0,5010.0,2021.0,3790224.0,0.0207683506849315,310224.0,0.0016998575342465
Jamar Taylor,jamar taylor,1990.0,2013.0,2.0,22.0,54.0,71.0,192.0,2016.9,22.0,6.0,1.4,0.7,1.9,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,354.1,502.3,1.8,7.9,0.5426932245848828,26.9,3.9,9.1,43.9,134.2,36.6,7.6,2.2,9.4,0.0,4.6,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2244.0,3016.0,1.6960000000000002,31.028,0.445,7.891,0.11000000000000001,1.6740000000000002,0.051000000000000004,0.395,0.146,1.864,0.0,0.0,0.06799999999999999,0.933,0.0,0.0,0.0,0.0,0.04,0.40099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.296,494.65500000000003,42.3,682.883,0.0,0.0,0.0,2.484050470943353,1.1177440599744672,-0.1,-0.08620629370629375,1.0804294211962833,16.250555555555557,7.701881720430107,1.8283333333333331,-0.1,1.3966666666666667,0.0,1.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,7.2760317670035635,2.6674405628326077,2.8674777343235665,2.1916537493158184,1.1335931091058247,0.7421267975812137,0.03233333333333337,-0.11262820512820508,-0.1,-0.2,0.9833333333333332,-0.22251538461538461,0.0,0.0,-0.09393939393939395,0.10343283582089549,0.0,-0.2,0.0,0.0,-0.1,-0.21327272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945898271008089,0.4301148535201598,0.38424771667988444,0.14665807170245176,2013.0,2.0,54.0,98.0,3024.0,2018.2,2914291.5,0.018310887677259618,784202.5,0.005246570667990639
Jamarca Sanford,jamarca sanford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.5,31.5,10.5,3.75,0.0,1.5,0.0,0.5,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,429.25,569.25,1.75,9.25,0.6860480257922481,0.0,0.0,8.0,25.75,100.25,35.0,12.25,0.0,5.0,0.0,0.5,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,1424.75,1835.0,1.8125,0.0,0.6025,0.0,0.21750000000000003,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.595,0.0,32.615,0.0,0.0,0.0,0.0,7.126864520854471,3.0325784541891503,-0.16666666666666669,0.1463068181818183,0.426379103768277,27.998728287841192,5.6875,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.686353099370248,8.135616291952447,3.3724132014854336,0.0,0.125,0.0,-0.2586206896551724,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6156172124092985,0.0,0.485170633881553,0.0,2009.0,7.0,231.0,95.0,2247.0,2013.5,1844879.1666666667,0.014283479968873249,289879.1666666667,0.0022349289172970666
